x-axis,1,2,REF1
second,Volt,Volt,Volt
-10.920000E-06,-178.046478293E-03,+347.660171516E-03,+368.985548172E-03
-10.918000E-06,-171.074116559E-03,+345.731779576E-03,+360.945347253E-03
-10.916000E-06,-159.516327738E-03,+347.628764481E-03,+364.161427620E-03
-10.914000E-06,-179.930900384E-03,+347.452885086E-03,+360.945347253E-03
-10.912000E-06,-188.096729442E-03,+346.592332331E-03,+362.553387437E-03
-10.910000E-06,-178.674618990E-03,+346.403890122E-03,+360.945347253E-03
-10.908000E-06,-180.810297359E-03,+346.353638866E-03,+360.945347253E-03
-10.906000E-06,-189.981151532E-03,+347.044593633E-03,+360.945347253E-03
-10.904000E-06,-176.601754691E-03,+345.204141391E-03,+360.945347253E-03
-10.902000E-06,-176.036428064E-03,+345.876251937E-03,+367.377507988E-03
-10.900000E-06,-178.360548642E-03,+345.650121286E-03,+360.945347253E-03
-10.898000E-06,-199.340447915E-03,+345.832282088E-03,+360.945347253E-03
-10.896000E-06,-187.280146536E-03,+344.820975566E-03,+368.985548172E-03
-10.894000E-06,-182.003764683E-03,+346.353638866E-03,+360.945347253E-03
-10.892000E-06,-167.368086448E-03,+345.819719274E-03,+367.377507988E-03
-10.890000E-06,-193.435925364E-03,+346.372483087E-03,+360.945347253E-03
-10.888000E-06,-183.134417937E-03,+345.097357473E-03,+367.377507988E-03
-10.886000E-06,-178.988689338E-03,+344.777005717E-03,+360.945347253E-03
-10.884000E-06,-180.559041080E-03,+344.670221799E-03,+360.945347253E-03
-10.882000E-06,-199.780146402E-03,+343.533287138E-03,+359.337307069E-03
-10.880000E-06,-182.443463171E-03,+345.838563495E-03,+360.945347253E-03
-10.878000E-06,-180.370598871E-03,+343.256905231E-03,+360.945347253E-03
-10.876000E-06,-188.285171651E-03,+344.488060997E-03,+352.905146334E-03
-10.874000E-06,-187.531402815E-03,+343.369970557E-03,+352.905146334E-03
-10.872000E-06,-173.146980859E-03,+345.222985612E-03,+360.945347253E-03
-10.870000E-06,-181.187181777E-03,+343.483035882E-03,+352.905146334E-03
-10.868000E-06,-187.091704327E-03,+343.872483114E-03,+359.337307069E-03
-10.866000E-06,-190.546478159E-03,+344.180272055E-03,+352.905146334E-03
-10.864000E-06,-202.355523259E-03,+344.249367532E-03,+360.945347253E-03
-10.862000E-06,-182.066578753E-03,+343.495598696E-03,+352.905146334E-03
-10.860000E-06,-174.591704461E-03,+344.299618788E-03,+352.905146334E-03
-10.858000E-06,-172.079141674E-03,+343.332282115E-03,+346.472985598E-03
-10.856000E-06,-183.197232007E-03,+342.691578604E-03,+360.945347253E-03
-10.854000E-06,-189.101754557E-03,+340.248111293E-03,+352.905146334E-03
-10.852000E-06,-177.292709457E-03,+342.509417802E-03,+360.945347253E-03
-10.850000E-06,-185.584166655E-03,+343.357407743E-03,+344.864945415E-03
-10.848000E-06,-178.548990851E-03,+341.397608769E-03,+360.945347253E-03
-10.846000E-06,-184.641955610E-03,+341.711679117E-03,+352.905146334E-03
-10.844000E-06,-180.810297359E-03,+341.950372582E-03,+352.905146334E-03
-10.842000E-06,-193.812809783E-03,+341.460422838E-03,+352.905146334E-03
-10.840000E-06,-174.591704462E-03,+341.001880130E-03,+352.905146334E-03
-10.838000E-06,-183.825372704E-03,+341.579769571E-03,+352.905146334E-03
-10.836000E-06,-172.079141674E-03,+341.165196711E-03,+352.905146334E-03
-10.834000E-06,-179.365573756E-03,+340.587307270E-03,+352.905146334E-03
-10.832000E-06,-180.056528523E-03,+340.920221839E-03,+352.905146334E-03
-10.830000E-06,-176.790196900E-03,+340.405146468E-03,+352.905146334E-03
-10.828000E-06,-183.008789799E-03,+340.292081142E-03,+352.905146334E-03
-10.826000E-06,-178.109292362E-03,+339.431528388E-03,+344.864945415E-03
-10.824000E-06,-181.061553638E-03,+338.250623878E-03,+356.121226702E-03
-10.822000E-06,-174.654518531E-03,+338.539568598E-03,+352.905146334E-03
-10.820000E-06,-185.898237003E-03,+339.054643970E-03,+344.864945415E-03
-10.818000E-06,-192.305272111E-03,+338.319719354E-03,+344.864945415E-03
-10.816000E-06,-162.531403082E-03,+338.024493227E-03,+352.905146334E-03
-10.814000E-06,-187.531402815E-03,+336.881277159E-03,+352.905146334E-03
-10.812000E-06,-178.486176782E-03,+337.697860064E-03,+352.905146334E-03
-10.810000E-06,-179.930900383E-03,+338.112432924E-03,+344.864945415E-03
-10.808000E-06,-173.775121554E-03,+337.471729414E-03,+352.905146334E-03
-10.806000E-06,-197.770096173E-03,+337.710422878E-03,+344.864945415E-03
-10.804000E-06,-197.958538381E-03,+338.508161563E-03,+352.905146334E-03
-10.802000E-06,-173.021352719E-03,+336.397608822E-03,+344.864945415E-03
