x-axis,1,2,REF1
second,Volt,Volt,Volt
-10.920000E-06,-195.634417803E-03,+360.537055800E-03,+368.985548172E-03
-10.918000E-06,-205.684668952E-03,+358.684040744E-03,+360.945347253E-03
-10.916000E-06,-186.652005839E-03,+360.398864847E-03,+364.161427620E-03
-10.914000E-06,-192.619342459E-03,+359.682784452E-03,+360.945347253E-03
-10.912000E-06,-190.295221881E-03,+360.216704044E-03,+362.553387437E-03
-10.910000E-06,-202.858035816E-03,+358.464191500E-03,+360.945347253E-03
-10.908000E-06,-176.853010969E-03,+361.014442729E-03,+360.945347253E-03
-10.906000E-06,-194.566578619E-03,+359.871226661E-03,+360.945347253E-03
-10.904000E-06,-185.332910376E-03,+359.155146267E-03,+360.945347253E-03
-10.902000E-06,-178.611804920E-03,+359.456653801E-03,+367.377507988E-03
-10.900000E-06,-182.757533519E-03,+358.244342257E-03,+360.945347253E-03
-10.898000E-06,-193.247483156E-03,+358.916452802E-03,+360.945347253E-03
-10.896000E-06,-185.332910376E-03,+357.019467898E-03,+368.985548172E-03
-10.894000E-06,-183.448488286E-03,+358.074744268E-03,+360.945347253E-03
-10.892000E-06,-171.011302489E-03,+357.503136234E-03,+367.377507988E-03
-10.890000E-06,-176.790196900E-03,+356.736804584E-03,+360.945347253E-03
-10.888000E-06,-172.393212022E-03,+357.000623677E-03,+367.377507988E-03
-10.886000E-06,-176.664568760E-03,+355.926503085E-03,+360.945347253E-03
-10.884000E-06,-167.179644239E-03,+358.024493013E-03,+360.945347253E-03
-10.882000E-06,-178.800247130E-03,+357.697859850E-03,+359.337307069E-03
-10.880000E-06,-158.574116693E-03,+355.543337260E-03,+360.945347253E-03
-10.878000E-06,-169.817835165E-03,+355.285799575E-03,+360.945347253E-03
-10.876000E-06,-169.943463305E-03,+356.994342270E-03,+352.905146334E-03
-10.874000E-06,-176.915825039E-03,+356.542080968E-03,+352.905146334E-03
-10.872000E-06,-176.287684342E-03,+354.582281994E-03,+360.945347253E-03
-10.870000E-06,-174.905774809E-03,+356.359920166E-03,+352.905146334E-03
-10.868000E-06,-166.237433194E-03,+355.423990528E-03,+359.337307069E-03
-10.866000E-06,-167.493714587E-03,+355.656402586E-03,+352.905146334E-03
-10.864000E-06,-159.013815181E-03,+354.965447819E-03,+360.945347253E-03
-10.862000E-06,-182.506277241E-03,+352.748111160E-03,+352.905146334E-03
-10.860000E-06,-197.518839894E-03,+355.637558365E-03,+352.905146334E-03
-10.858000E-06,-182.192206892E-03,+354.959166412E-03,+346.472985598E-03
-10.856000E-06,-175.596729576E-03,+354.086050844E-03,+360.945347253E-03
-10.854000E-06,-174.026377834E-03,+353.853638786E-03,+352.905146334E-03
-10.852000E-06,-171.325372838E-03,+354.280774460E-03,+360.945347253E-03
-10.850000E-06,-171.136930628E-03,+352.559668951E-03,+344.864945415E-03
-10.848000E-06,-160.018840295E-03,+352.609920206E-03,+360.945347253E-03
-10.846000E-06,-176.538940621E-03,+351.793337300E-03,+352.905146334E-03
-10.844000E-06,-178.172106433E-03,+354.293337274E-03,+352.905146334E-03
-10.842000E-06,-184.202257122E-03,+353.545849844E-03,+352.905146334E-03
-10.840000E-06,-167.054016099E-03,+351.805900114E-03,+352.905146334E-03
-10.838000E-06,-188.222357581E-03,+350.775749372E-03,+352.905146334E-03
-10.836000E-06,-174.026377834E-03,+353.043337287E-03,+352.905146334E-03
-10.834000E-06,-195.131905246E-03,+351.297106150E-03,+352.905146334E-03
-10.832000E-06,-178.674618990E-03,+352.063437800E-03,+352.905146334E-03
-10.830000E-06,-168.624367841E-03,+350.612432791E-03,+352.905146334E-03
-10.828000E-06,-175.785171785E-03,+351.592332277E-03,+352.905146334E-03
