x-axis,1,2,REF1
second,Volt,Volt,Volt
-10.920000E-06,-196.262558500E-03,+348.759417735E-03,+368.985548172E-03
-10.918000E-06,-164.604267382E-03,+348.407658945E-03,+360.945347253E-03
-10.916000E-06,-172.832910510E-03,+348.401377538E-03,+364.161427620E-03
-10.914000E-06,-176.538940621E-03,+348.728010700E-03,+360.945347253E-03
-10.912000E-06,-189.729895254E-03,+348.137558445E-03,+362.553387437E-03
-10.910000E-06,-193.749995713E-03,+348.413940352E-03,+360.945347253E-03
-10.908000E-06,-180.119342593E-03,+347.119970516E-03,+360.945347253E-03
-10.906000E-06,-175.847985854E-03,+347.352382574E-03,+360.945347253E-03
-10.904000E-06,-196.576628849E-03,+346.403890122E-03,+360.945347253E-03
-10.902000E-06,-171.576629116E-03,+347.314694132E-03,+367.377507988E-03
-10.900000E-06,-177.418337596E-03,+346.309669018E-03,+360.945347253E-03
-10.898000E-06,-174.089191903E-03,+347.584794632E-03,+360.945347253E-03
-10.896000E-06,-178.109292363E-03,+347.302131318E-03,+368.985548172E-03
-10.894000E-06,-186.777633979E-03,+346.366201680E-03,+360.945347253E-03
-10.892000E-06,-174.340448182E-03,+344.701628834E-03,+367.377507988E-03
-10.890000E-06,-174.905774809E-03,+346.121226808E-03,+360.945347253E-03
-10.888000E-06,-191.739945484E-03,+346.271980576E-03,+367.377507988E-03
-10.886000E-06,-160.772609131E-03,+343.690322312E-03,+360.945347253E-03
-10.884000E-06,-180.244970732E-03,+345.449116263E-03,+360.945347253E-03
-10.882000E-06,-185.395724446E-03,+345.524493147E-03,+359.337307069E-03
-10.880000E-06,-197.832910242E-03,+345.179015763E-03,+360.945347253E-03
-10.878000E-06,-198.900749427E-03,+344.054643916E-03,+360.945347253E-03
-10.876000E-06,-186.526377700E-03,+343.539568545E-03,+352.905146334E-03
-10.874000E-06,-181.564066195E-03,+344.846101194E-03,+352.905146334E-03
-10.872000E-06,-184.013814913E-03,+345.003136368E-03,+360.945347253E-03
-10.870000E-06,-171.136930629E-03,+344.362432857E-03,+352.905146334E-03
-10.868000E-06,-177.292709457E-03,+344.004392660E-03,+359.337307069E-03
-10.866000E-06,-180.810297359E-03,+343.903890149E-03,+352.905146334E-03
-10.864000E-06,-165.860548776E-03,+344.186553462E-03,+360.945347253E-03
-10.862000E-06,-177.167081318E-03,+343.037055987E-03,+352.905146334E-03
-10.860000E-06,-181.501252126E-03,+343.043337394E-03,+352.905146334E-03
-10.858000E-06,-184.390699331E-03,+343.501880103E-03,+346.472985598E-03
-10.856000E-06,-182.820347589E-03,+343.570975580E-03,+360.945347253E-03
-10.854000E-06,-164.478639242E-03,+343.099870057E-03,+352.905146334E-03
-10.852000E-06,-175.345473297E-03,+342.189066047E-03,+360.945347253E-03
-10.850000E-06,-159.202257390E-03,+342.697860011E-03,+344.864945415E-03
-10.848000E-06,-170.571604002E-03,+342.314694186E-03,+360.945347253E-03
-10.846000E-06,-175.094217018E-03,+340.976754502E-03,+352.905146334E-03
-10.844000E-06,-169.503764817E-03,+341.661427861E-03,+352.905146334E-03
-10.842000E-06,-169.692207026E-03,+341.429015803E-03,+352.905146334E-03
-10.840000E-06,-175.847985855E-03,+341.818463035E-03,+352.905146334E-03
-10.838000E-06,-183.699744565E-03,+342.176503233E-03,+352.905146334E-03
-10.836000E-06,-195.508789664E-03,+339.613689190E-03,+352.905146334E-03
-10.834000E-06,-185.772608863E-03,+339.846101248E-03,+352.905146334E-03
-10.832000E-06,-170.948488420E-03,+339.331025876E-03,+352.905146334E-03
-10.830000E-06,-170.194719583E-03,+339.651377632E-03,+352.905146334E-03
-10.828000E-06,-175.408287366E-03,+339.783287178E-03,+352.905146334E-03
-10.826000E-06,-186.400749561E-03,+340.009417829E-03,+344.864945415E-03
-10.824000E-06,-165.043965871E-03,+340.449116316E-03,+356.121226702E-03
-10.822000E-06,-151.853011237E-03,+339.927759538E-03,+352.905146334E-03
-10.820000E-06,-170.194719583E-03,+338.238061064E-03,+344.864945415E-03
-10.818000E-06,-157.255021229E-03,+338.866201761E-03,+344.864945415E-03
-10.816000E-06,-173.272608998E-03,+338.212935436E-03,+352.905146334E-03
-10.814000E-06,-180.119342593E-03,+340.329769584E-03,+352.905146334E-03
-10.812000E-06,-179.868086314E-03,+339.023236935E-03,+352.905146334E-03
-10.810000E-06,-173.649493416E-03,+339.400121353E-03,+344.864945415E-03
-10.808000E-06,-178.925875268E-03,+338.068463076E-03,+352.905146334E-03
-10.806000E-06,-181.752508405E-03,+339.161427888E-03,+344.864945415E-03
-10.804000E-06,-186.086679212E-03,+338.269468099E-03,+352.905146334E-03
-10.802000E-06,-173.712307486E-03,+338.068463076E-03,+344.864945415E-03
-10.800000E-06,-171.136930628E-03,+337.138814844E-03,+352.905146334E-03
-10.798000E-06,-169.943463304E-03,+337.766955541E-03,+346.472985598E-03
-10.796000E-06,-166.300247262E-03,+336.818463089E-03,+352.905146334E-03
-10.794000E-06,-178.486176781E-03,+338.740573621E-03,+344.864945415E-03
-10.792000E-06,-195.194719315E-03,+336.969216856E-03,+352.905146334E-03
-10.790000E-06,-189.667081184E-03,+336.667709322E-03,+344.864945415E-03
-10.788000E-06,-184.265071192E-03,+336.774493240E-03,+352.905146334E-03
-10.786000E-06,-180.935925498E-03,+336.542081182E-03,+340.040824863E-03
-10.784000E-06,-195.760045942E-03,+336.322231939E-03,+348.081025783E-03
-10.782000E-06,-180.747483290E-03,+336.510674148E-03,+344.864945415E-03
-10.780000E-06,-185.270096306E-03,+336.353638973E-03,+344.864945415E-03
-10.778000E-06,-180.873111429E-03,+336.347357567E-03,+344.864945415E-03
-10.776000E-06,-176.287684342E-03,+335.700372649E-03,+348.081025782E-03
-10.774000E-06,-174.654518530E-03,+335.731779684E-03,+344.864945415E-03
-10.772000E-06,-182.506277241E-03,+334.921478185E-03,+344.864945415E-03
-10.770000E-06,-190.923362578E-03,+335.505649033E-03,+336.824744497E-03
-10.768000E-06,-179.239945617E-03,+334.657659092E-03,+352.905146334E-03
-10.766000E-06,-179.365573757E-03,+335.191578684E-03,+344.864945415E-03
-10.764000E-06,-198.084166521E-03,+334.657659092E-03,+344.864945415E-03
-10.762000E-06,-193.184669085E-03,+333.652633977E-03,+343.256905230E-03
-10.760000E-06,-192.493714319E-03,+335.065950545E-03,+344.864945415E-03
-10.758000E-06,-176.601754689E-03,+334.086051058E-03,+344.864945415E-03
-10.756000E-06,-184.956025957E-03,+334.921478185E-03,+344.864945415E-03
-10.754000E-06,-184.830397818E-03,+334.915196778E-03,+336.824744496E-03
-10.752000E-06,-186.652005840E-03,+333.326000815E-03,+351.297106149E-03
-10.750000E-06,-195.006277106E-03,+333.087307350E-03,+344.864945415E-03
-10.748000E-06,-184.956025957E-03,+332.836051071E-03,+344.864945415E-03
-10.746000E-06,-187.845473163E-03,+334.293337488E-03,+336.824744496E-03
-10.744000E-06,-180.496227012E-03,+332.773237002E-03,+349.689065965E-03
-10.742000E-06,-188.850498278E-03,+331.020724458E-03,+344.864945415E-03
-10.740000E-06,-197.204769545E-03,+332.647608862E-03,+336.824744497E-03
-10.738000E-06,-185.332910375E-03,+332.647608862E-03,+336.824744496E-03
-10.736000E-06,-203.674618723E-03,+332.082282235E-03,+344.864945415E-03
-10.734000E-06,-191.425875135E-03,+330.028262157E-03,+344.864945415E-03
-10.732000E-06,-190.860548509E-03,+329.601126483E-03,+338.432784681E-03
-10.730000E-06,-188.410799791E-03,+331.516955608E-03,+328.784543578E-03
-10.728000E-06,-204.365573492E-03,+330.700372702E-03,+344.864945415E-03
-10.726000E-06,-195.383161526E-03,+330.957910388E-03,+344.864945415E-03
