x-axis,1,2,REF1
second,Volt,Volt,Volt
-10.920000E-06,-183.071603868E-03,+361.322231671E-03,+368.985548172E-03
-10.918000E-06,-165.358036218E-03,+362.779518087E-03,+360.945347253E-03
-10.916000E-06,-174.591704461E-03,+360.844844741E-03,+364.161427620E-03
-10.914000E-06,-162.280146804E-03,+360.750623637E-03,+360.945347253E-03
-10.912000E-06,-188.850498278E-03,+361.328513078E-03,+362.553387437E-03
-10.910000E-06,-155.433413209E-03,+360.537055800E-03,+360.945347253E-03
-10.908000E-06,-171.136930629E-03,+360.367457812E-03,+360.945347253E-03
-10.906000E-06,-177.732407945E-03,+360.449116102E-03,+360.945347253E-03
-10.904000E-06,-185.332910376E-03,+359.777005557E-03,+360.945347253E-03
-10.902000E-06,-169.943463305E-03,+360.738060823E-03,+367.377507988E-03
-10.900000E-06,-188.410799790E-03,+359.594844755E-03,+360.945347253E-03
-10.898000E-06,-169.692207026E-03,+359.978010580E-03,+360.945347253E-03
-10.896000E-06,-173.461051207E-03,+358.514442756E-03,+368.985548172E-03
-10.894000E-06,-183.260046077E-03,+361.177759311E-03,+360.945347253E-03
-10.892000E-06,-160.081654365E-03,+357.773236734E-03,+367.377507988E-03
-10.890000E-06,-169.880649235E-03,+358.621226675E-03,+360.945347253E-03
-10.888000E-06,-179.114317478E-03,+358.929015616E-03,+367.377507988E-03
-10.886000E-06,-162.657031222E-03,+359.582281941E-03,+360.945347253E-03
-10.884000E-06,-177.292709457E-03,+358.307156326E-03,+360.945347253E-03
-10.882000E-06,-166.425875403E-03,+357.013186491E-03,+359.337307069E-03
-10.880000E-06,-178.674618990E-03,+356.768211619E-03,+360.945347253E-03
-10.878000E-06,-152.292709725E-03,+358.024493013E-03,+360.945347253E-03
-10.876000E-06,-170.760046211E-03,+355.800874946E-03,+352.905146334E-03
-10.874000E-06,-175.094217019E-03,+356.510673933E-03,+352.905146334E-03
-10.872000E-06,-170.006277374E-03,+355.700372434E-03,+360.945347253E-03
-10.870000E-06,-189.353010835E-03,+355.857407609E-03,+352.905146334E-03
-10.868000E-06,-179.051503408E-03,+354.626251843E-03,+359.337307069E-03
-10.866000E-06,-182.506277240E-03,+355.298362389E-03,+352.905146334E-03
-10.864000E-06,-189.729895253E-03,+354.211678983E-03,+360.945347253E-03
-10.862000E-06,-184.830397818E-03,+356.391327201E-03,+352.905146334E-03
-10.860000E-06,-181.815322474E-03,+354.506905111E-03,+352.905146334E-03
-10.858000E-06,-170.634418071E-03,+355.141327214E-03,+346.472985598E-03
-10.856000E-06,-186.337935491E-03,+356.102382480E-03,+360.945347253E-03
-10.854000E-06,-173.712307485E-03,+355.348613644E-03,+352.905146334E-03
-10.852000E-06,-168.938438190E-03,+354.481779483E-03,+360.945347253E-03
-10.850000E-06,-160.458538784E-03,+353.910171449E-03,+344.864945415E-03
-10.848000E-06,-172.079141674E-03,+354.846101087E-03,+360.945347253E-03
-10.846000E-06,-178.925875269E-03,+355.084794552E-03,+352.905146334E-03
-10.844000E-06,-181.878136544E-03,+352.207910160E-03,+352.905146334E-03
-10.842000E-06,-165.923362845E-03,+354.431528227E-03,+352.905146334E-03
-10.840000E-06,-179.616830035E-03,+352.371226742E-03,+352.905146334E-03
-10.838000E-06,-164.290197033E-03,+353.577256879E-03,+352.905146334E-03
-10.836000E-06,-180.559041080E-03,+351.560925243E-03,+352.905146334E-03
-10.834000E-06,-164.855523661E-03,+352.565950357E-03,+352.905146334E-03
-10.832000E-06,-178.172106432E-03,+353.074744322E-03,+352.905146334E-03
-10.830000E-06,-173.649493416E-03,+352.622483020E-03,+352.905146334E-03
-10.828000E-06,-180.244970733E-03,+352.189065939E-03,+352.905146334E-03
-10.826000E-06,-163.222357849E-03,+352.258161416E-03,+344.864945415E-03
-10.824000E-06,-191.677131414E-03,+351.881276998E-03,+356.121226702E-03
-10.822000E-06,-164.164568894E-03,+351.717960417E-03,+352.905146334E-03
-10.820000E-06,-166.425875403E-03,+350.455397616E-03,+344.864945415E-03
-10.818000E-06,-146.199744965E-03,+351.837307149E-03,+344.864945415E-03
-10.816000E-06,-184.390699331E-03,+350.135045861E-03,+352.905146334E-03
-10.814000E-06,-174.968588879E-03,+351.831025742E-03,+352.905146334E-03
-10.812000E-06,-178.611804920E-03,+350.518211686E-03,+352.905146334E-03
-10.810000E-06,-165.169594009E-03,+348.288312213E-03,+344.864945415E-03
-10.808000E-06,-183.574116426E-03,+348.972985572E-03,+352.905146334E-03
-10.806000E-06,-157.317835299E-03,+349.073488083E-03,+344.864945415E-03
-10.804000E-06,-157.192207159E-03,+348.351126282E-03,+352.905146334E-03
-10.802000E-06,-160.898237271E-03,+349.714191594E-03,+344.864945415E-03
-10.800000E-06,-167.996227144E-03,+349.324744362E-03,+352.905146334E-03
