x-axis,1,2,REF1
second,Volt,Volt,Volt
-10.920000E-06,-185.584166655E-03,+347.942834829E-03,+368.985548172E-03
-10.918000E-06,-170.006277374E-03,+348.658915223E-03,+360.945347253E-03
-10.916000E-06,-178.172106433E-03,+347.898864980E-03,+364.161427620E-03
-10.914000E-06,-176.476126551E-03,+346.805900168E-03,+360.945347253E-03
-10.912000E-06,-178.172106433E-03,+347.295849911E-03,+362.553387437E-03
-10.910000E-06,-174.905774809E-03,+347.848613725E-03,+360.945347253E-03
-10.908000E-06,-166.991202030E-03,+347.025749412E-03,+360.945347253E-03
-10.906000E-06,-164.164568894E-03,+345.467960484E-03,+360.945347253E-03
-10.904000E-06,-178.988689338E-03,+345.543337367E-03,+360.945347253E-03
-10.902000E-06,-150.910800192E-03,+346.874995645E-03,+367.377507988E-03
-10.900000E-06,-171.765071325E-03,+347.032030819E-03,+360.945347253E-03
-10.898000E-06,-172.707282370E-03,+346.089819774E-03,+360.945347253E-03
-10.896000E-06,-185.081654097E-03,+346.623739366E-03,+368.985548172E-03
-10.894000E-06,-162.782659361E-03,+346.297106204E-03,+360.945347253E-03
-10.892000E-06,-192.368086180E-03,+347.220473028E-03,+367.377507988E-03
-10.890000E-06,-171.451000977E-03,+346.215447913E-03,+360.945347253E-03
-10.888000E-06,-166.174619124E-03,+345.147608728E-03,+367.377507988E-03
-10.886000E-06,-171.576629116E-03,+345.543337367E-03,+360.945347253E-03
-10.884000E-06,-179.742458175E-03,+346.454141378E-03,+360.945347253E-03
-10.882000E-06,-180.119342593E-03,+344.726754462E-03,+359.337307069E-03
-10.880000E-06,-175.533915506E-03,+343.954141405E-03,+360.945347253E-03
-10.878000E-06,-191.865573623E-03,+343.319719301E-03,+360.945347253E-03
-10.876000E-06,-185.395724446E-03,+344.268211753E-03,+352.905146334E-03
-10.874000E-06,-187.594216885E-03,+344.374995671E-03,+352.905146334E-03
-10.872000E-06,-175.282659228E-03,+343.998111253E-03,+360.945347253E-03
-10.870000E-06,-181.501252125E-03,+342.917709255E-03,+352.905146334E-03
-10.868000E-06,-185.584166655E-03,+344.337307230E-03,+359.337307069E-03
-10.866000E-06,-170.194719584E-03,+344.067206730E-03,+352.905146334E-03
-10.864000E-06,-158.134418205E-03,+343.168965534E-03,+360.945347253E-03
-10.862000E-06,-163.536428197E-03,+343.658915277E-03,+352.905146334E-03
-10.860000E-06,-172.079141674E-03,+343.357407743E-03,+352.905146334E-03
-10.858000E-06,-170.508789932E-03,+343.200372568E-03,+346.472985598E-03
-10.856000E-06,-174.403262252E-03,+343.250623824E-03,+360.945347253E-03
-10.854000E-06,-173.398237137E-03,+341.887558512E-03,+352.905146334E-03
