x-axis,1,2,REF1
second,Volt,Volt,Volt
-10.920000E-06,-180.559041080E-03,+350.392583547E-03,+368.985548172E-03
-10.918000E-06,-182.569091310E-03,+347.710422771E-03,+360.945347253E-03
-10.916000E-06,-188.033915372E-03,+348.533287084E-03,+364.161427620E-03
-10.914000E-06,-192.870598738E-03,+346.359920273E-03,+360.945347253E-03
-10.912000E-06,-175.910799924E-03,+349.582282048E-03,+362.553387437E-03
-10.910000E-06,-201.915824771E-03,+346.749367505E-03,+360.945347253E-03
-10.908000E-06,-167.744970866E-03,+348.847357433E-03,+360.945347253E-03
-10.906000E-06,-185.772608864E-03,+346.240573541E-03,+360.945347253E-03
-10.904000E-06,-181.249995847E-03,+347.189065993E-03,+360.945347253E-03
-10.902000E-06,-192.744970598E-03,+346.403890122E-03,+367.377507988E-03
-10.900000E-06,-184.327885261E-03,+348.696603665E-03,+360.945347253E-03
-10.898000E-06,-183.071603868E-03,+345.775749425E-03,+360.945347253E-03
-10.896000E-06,-179.239945617E-03,+347.471729307E-03,+368.985548172E-03
-10.894000E-06,-183.762558634E-03,+344.820975566E-03,+360.945347253E-03
-10.892000E-06,-177.795222015E-03,+346.334794645E-03,+367.377507988E-03
-10.890000E-06,-194.064066061E-03,+345.304643903E-03,+360.945347253E-03
-10.888000E-06,-172.079141674E-03,+347.886302166E-03,+367.377507988E-03
-10.886000E-06,-178.674618990E-03,+345.474241891E-03,+360.945347253E-03
-10.884000E-06,-167.430900517E-03,+345.511930333E-03,+360.945347253E-03
-10.882000E-06,-185.646980724E-03,+344.783287124E-03,+359.337307069E-03
-10.880000E-06,-168.938438190E-03,+346.623739366E-03,+360.945347253E-03
-10.878000E-06,-168.875624120E-03,+344.676503206E-03,+360.945347253E-03
-10.876000E-06,-163.159543780E-03,+345.222985612E-03,+352.905146334E-03
-10.874000E-06,-183.008789798E-03,+344.299618788E-03,+352.905146334E-03
-10.872000E-06,-161.337935759E-03,+344.820975566E-03,+360.945347253E-03
-10.870000E-06,-172.079141674E-03,+343.357407743E-03,+352.905146334E-03
-10.868000E-06,-172.832910510E-03,+345.185297170E-03,+359.337307069E-03
-10.866000E-06,-168.561553772E-03,+343.998111253E-03,+352.905146334E-03
-10.864000E-06,-164.038940755E-03,+345.857407716E-03,+360.945347253E-03
-10.862000E-06,-177.920850153E-03,+343.319719301E-03,+352.905146334E-03
-10.860000E-06,-173.021352719E-03,+343.702885126E-03,+352.905146334E-03
-10.858000E-06,-173.900749694E-03,+342.251880116E-03,+346.472985598E-03
-10.856000E-06,-167.933413075E-03,+345.668965507E-03,+360.945347253E-03
-10.854000E-06,-173.146980858E-03,+342.176503233E-03,+352.905146334E-03
