x-axis,1,2,REF1
second,Volt,Volt,Volt
-10.920000E-06,-179.302759687E-03,+347.660171516E-03,+368.985548172E-03
-10.918000E-06,-178.172106433E-03,+347.182784586E-03,+360.945347253E-03
-10.916000E-06,-170.445975862E-03,+347.452885086E-03,+364.161427620E-03
-10.914000E-06,-182.757533519E-03,+347.132533330E-03,+360.945347253E-03
-10.912000E-06,-172.393212022E-03,+346.793337354E-03,+362.553387437E-03
-10.910000E-06,-179.302759687E-03,+347.000623784E-03,+360.945347253E-03
-10.908000E-06,-181.187181777E-03,+346.630020773E-03,+360.945347253E-03
-10.906000E-06,-176.538940621E-03,+347.082282075E-03,+360.945347253E-03
-10.904000E-06,-165.106779939E-03,+345.135045915E-03,+360.945347253E-03
-10.902000E-06,-178.800247130E-03,+346.070975553E-03,+367.377507988E-03
-10.900000E-06,-181.815322474E-03,+347.408915237E-03,+360.945347253E-03
-10.898000E-06,-183.385674216E-03,+346.680272029E-03,+360.945347253E-03
-10.896000E-06,-184.641955609E-03,+346.592332331E-03,+368.985548172E-03
-10.894000E-06,-175.910799924E-03,+345.700372542E-03,+360.945347253E-03
-10.892000E-06,-176.287684342E-03,+346.102382588E-03,+367.377507988E-03
-10.890000E-06,-185.584166655E-03,+345.116201694E-03,+360.945347253E-03
-10.888000E-06,-173.084166789E-03,+344.883789636E-03,+367.377507988E-03
-10.886000E-06,-181.752508404E-03,+345.254392647E-03,+360.945347253E-03
-10.884000E-06,-181.249995847E-03,+344.789568531E-03,+360.945347253E-03
-10.882000E-06,-188.850498278E-03,+344.525749439E-03,+359.337307069E-03
-10.880000E-06,-177.732407945E-03,+343.828513265E-03,+360.945347253E-03
-10.878000E-06,-186.023865143E-03,+344.287055974E-03,+360.945347253E-03
-10.876000E-06,-193.310297225E-03,+344.783287124E-03,+352.905146334E-03
-10.874000E-06,-190.232407811E-03,+343.508161510E-03,+352.905146334E-03
-10.872000E-06,-183.134417937E-03,+342.339819814E-03,+360.945347253E-03
-10.870000E-06,-187.782659093E-03,+343.797106230E-03,+352.905146334E-03
-10.868000E-06,-201.538940353E-03,+343.194091161E-03,+359.337307069E-03
-10.866000E-06,-198.837935357E-03,+343.244342417E-03,+352.905146334E-03
-10.864000E-06,-187.028890257E-03,+341.322231885E-03,+360.945347253E-03
-10.862000E-06,-185.772608864E-03,+342.013186651E-03,+352.905146334E-03
